Calls to fitness,Generation,Best Fitness,Best Individual,Word Percentage,local minimas
64300,151,6877.488775911699,"{'A': 'Y', 'B': 'X', 'C': 'I', 'D': 'N', 'E': 'T', 'F': 'O', 'G': 'Q', 'H': 'J', 'I': 'C', 'J': 'E', 'K': 'B', 'L': 'L', 'M': 'D', 'N': 'U', 'O': 'K', 'P': 'M', 'Q': 'S', 'R': 'V', 'S': 'P', 'T': 'Z', 'U': 'R', 'V': 'H', 'W': 'W', 'X': 'G', 'Y': 'A', 'Z': 'F', 'word_percent': 0.9981325863678805, 'fitness': 6877.488775911699}",0.9981325863678805,1
37900,111,6896.488416055854,"{'A': 'Y', 'B': 'X', 'C': 'I', 'D': 'N', 'E': 'T', 'F': 'O', 'G': 'Z', 'H': 'J', 'I': 'C', 'J': 'E', 'K': 'B', 'L': 'L', 'M': 'D', 'N': 'U', 'O': 'K', 'P': 'M', 'Q': 'S', 'R': 'V', 'S': 'P', 'T': 'Q', 'U': 'R', 'V': 'H', 'W': 'W', 'X': 'G', 'Y': 'A', 'Z': 'F', 'word_percent': 1.0, 'fitness': 6896.488416055854}",1.0,1
30300,101,6896.488416055854,"{'A': 'Y', 'B': 'X', 'C': 'I', 'D': 'N', 'E': 'T', 'F': 'O', 'G': 'Z', 'H': 'J', 'I': 'C', 'J': 'E', 'K': 'B', 'L': 'L', 'M': 'D', 'N': 'U', 'O': 'K', 'P': 'M', 'Q': 'S', 'R': 'V', 'S': 'P', 'T': 'Q', 'U': 'R', 'V': 'H', 'W': 'W', 'X': 'G', 'Y': 'A', 'Z': 'F', 'word_percent': 1.0, 'fitness': 6896.488416055854}",1.0,0
46400,124,6896.488416055854,"{'A': 'Y', 'B': 'X', 'C': 'I', 'D': 'N', 'E': 'T', 'F': 'O', 'G': 'Z', 'H': 'J', 'I': 'C', 'J': 'E', 'K': 'B', 'L': 'L', 'M': 'D', 'N': 'U', 'O': 'K', 'P': 'M', 'Q': 'S', 'R': 'V', 'S': 'P', 'T': 'Q', 'U': 'R', 'V': 'H', 'W': 'W', 'X': 'G', 'Y': 'A', 'Z': 'F', 'word_percent': 1.0, 'fitness': 6896.488416055854}",1.0,2
24000,80,6896.488416055854,"{'A': 'Y', 'B': 'X', 'C': 'I', 'D': 'N', 'E': 'T', 'F': 'O', 'G': 'Z', 'H': 'J', 'I': 'C', 'J': 'E', 'K': 'B', 'L': 'L', 'M': 'D', 'N': 'U', 'O': 'K', 'P': 'M', 'Q': 'S', 'R': 'V', 'S': 'P', 'T': 'Q', 'U': 'R', 'V': 'H', 'W': 'W', 'X': 'G', 'Y': 'A', 'Z': 'F', 'word_percent': 1.0, 'fitness': 6896.488416055854}",1.0,0
42000,140,6896.488416055854,"{'A': 'Y', 'B': 'X', 'C': 'I', 'D': 'N', 'E': 'T', 'F': 'O', 'G': 'Z', 'H': 'J', 'I': 'C', 'J': 'E', 'K': 'B', 'L': 'L', 'M': 'D', 'N': 'U', 'O': 'K', 'P': 'M', 'Q': 'S', 'R': 'V', 'S': 'P', 'T': 'Q', 'U': 'R', 'V': 'H', 'W': 'W', 'X': 'G', 'Y': 'A', 'Z': 'F', 'word_percent': 1.0, 'fitness': 6896.488416055854}",1.0,0
30000,100,6896.488416055854,"{'A': 'Y', 'B': 'X', 'C': 'I', 'D': 'N', 'E': 'T', 'F': 'O', 'G': 'Z', 'H': 'J', 'I': 'C', 'J': 'E', 'K': 'B', 'L': 'L', 'M': 'D', 'N': 'U', 'O': 'K', 'P': 'M', 'Q': 'S', 'R': 'V', 'S': 'P', 'T': 'Q', 'U': 'R', 'V': 'H', 'W': 'W', 'X': 'G', 'Y': 'A', 'Z': 'F', 'word_percent': 1.0, 'fitness': 6896.488416055854}",1.0,0
27900,93,6896.488416055854,"{'A': 'Y', 'B': 'X', 'C': 'I', 'D': 'N', 'E': 'T', 'F': 'O', 'G': 'Z', 'H': 'J', 'I': 'C', 'J': 'E', 'K': 'B', 'L': 'L', 'M': 'D', 'N': 'U', 'O': 'K', 'P': 'M', 'Q': 'S', 'R': 'V', 'S': 'P', 'T': 'Q', 'U': 'R', 'V': 'H', 'W': 'W', 'X': 'G', 'Y': 'A', 'Z': 'F', 'word_percent': 1.0, 'fitness': 6896.488416055854}",1.0,0
73500,199,6896.488416055854,"{'A': 'Y', 'B': 'X', 'C': 'I', 'D': 'N', 'E': 'T', 'F': 'O', 'G': 'Z', 'H': 'J', 'I': 'C', 'J': 'E', 'K': 'B', 'L': 'L', 'M': 'D', 'N': 'U', 'O': 'K', 'P': 'M', 'Q': 'S', 'R': 'V', 'S': 'P', 'T': 'Q', 'U': 'R', 'V': 'H', 'W': 'W', 'X': 'G', 'Y': 'A', 'Z': 'F', 'word_percent': 1.0, 'fitness': 6896.488416055854}",1.0,3
50800,108,6896.488416055854,"{'A': 'Y', 'B': 'X', 'C': 'I', 'D': 'N', 'E': 'T', 'F': 'O', 'G': 'Z', 'H': 'J', 'I': 'C', 'J': 'E', 'K': 'B', 'L': 'L', 'M': 'D', 'N': 'U', 'O': 'K', 'P': 'M', 'Q': 'S', 'R': 'V', 'S': 'P', 'T': 'Q', 'U': 'R', 'V': 'H', 'W': 'W', 'X': 'G', 'Y': 'A', 'Z': 'F', 'word_percent': 1.0, 'fitness': 6896.488416055854}",1.0,4
31300,88,6866.489016055854,"{'A': 'Y', 'B': 'X', 'C': 'I', 'D': 'N', 'E': 'T', 'F': 'O', 'G': 'J', 'H': 'Z', 'I': 'C', 'J': 'E', 'K': 'B', 'L': 'L', 'M': 'D', 'N': 'U', 'O': 'K', 'P': 'M', 'Q': 'S', 'R': 'V', 'S': 'P', 'T': 'Q', 'U': 'R', 'V': 'H', 'W': 'W', 'X': 'G', 'Y': 'A', 'Z': 'F', 'word_percent': 0.9971988795518207, 'fitness': 6866.489016055854}",0.9971988795518207,2
33700,97,6896.488416055854,"{'A': 'Y', 'B': 'X', 'C': 'I', 'D': 'N', 'E': 'T', 'F': 'O', 'G': 'Z', 'H': 'J', 'I': 'C', 'J': 'E', 'K': 'B', 'L': 'L', 'M': 'D', 'N': 'U', 'O': 'K', 'P': 'M', 'Q': 'S', 'R': 'V', 'S': 'P', 'T': 'Q', 'U': 'R', 'V': 'H', 'W': 'W', 'X': 'G', 'Y': 'A', 'Z': 'F', 'word_percent': 1.0, 'fitness': 6896.488416055854}",1.0,1
40000,117,6847.4888759117,"{'A': 'Y', 'B': 'X', 'C': 'I', 'D': 'N', 'E': 'T', 'F': 'O', 'G': 'P', 'H': 'Q', 'I': 'C', 'J': 'E', 'K': 'B', 'L': 'L', 'M': 'D', 'N': 'U', 'O': 'K', 'P': 'M', 'Q': 'S', 'R': 'V', 'S': 'J', 'T': 'Z', 'U': 'R', 'V': 'H', 'W': 'W', 'X': 'G', 'Y': 'A', 'Z': 'F', 'word_percent': 0.9150326797385621, 'fitness': 6847.4888759117}",0.9150326797385621,2
52100,142,6896.488416055854,"{'A': 'Y', 'B': 'X', 'C': 'I', 'D': 'N', 'E': 'T', 'F': 'O', 'G': 'K', 'H': 'J', 'I': 'C', 'J': 'E', 'K': 'B', 'L': 'L', 'M': 'D', 'N': 'U', 'O': 'Z', 'P': 'M', 'Q': 'S', 'R': 'V', 'S': 'P', 'T': 'Q', 'U': 'R', 'V': 'H', 'W': 'W', 'X': 'G', 'Y': 'A', 'Z': 'F', 'word_percent': 0.9915966386554622, 'fitness': 6896.488416055854}",0.9915966386554622,3
38200,111,6841.500154181417,"{'A': 'Y', 'B': 'X', 'C': 'I', 'D': 'N', 'E': 'T', 'F': 'O', 'G': 'F', 'H': 'J', 'I': 'C', 'J': 'E', 'K': 'B', 'L': 'L', 'M': 'D', 'N': 'U', 'O': 'Z', 'P': 'M', 'Q': 'S', 'R': 'V', 'S': 'P', 'T': 'Q', 'U': 'R', 'V': 'H', 'W': 'W', 'X': 'G', 'Y': 'A', 'Z': 'K', 'word_percent': 0.9094304388422035, 'fitness': 6841.500154181417}",0.9094304388422035,2
132000,300,2377.8020644561343,"{'A': 'D', 'B': 'X', 'C': 'I', 'D': 'R', 'E': 'K', 'F': 'O', 'G': 'V', 'H': 'Z', 'I': 'C', 'J': 'Y', 'K': 'B', 'L': 'L', 'M': 'M', 'N': 'U', 'O': 'Q', 'P': 'H', 'Q': 'T', 'R': 'S', 'S': 'P', 'T': 'J', 'U': 'N', 'V': 'E', 'W': 'W', 'X': 'G', 'Y': 'A', 'Z': 'F', 'word_percent': 0.28664799253034545, 'fitness': 2377.8020644561343}",0.28664799253034545,1
26700,88,6877.488775911699,"{'A': 'Y', 'B': 'X', 'C': 'I', 'D': 'N', 'E': 'T', 'F': 'O', 'G': 'Q', 'H': 'J', 'I': 'C', 'J': 'E', 'K': 'B', 'L': 'L', 'M': 'D', 'N': 'U', 'O': 'K', 'P': 'M', 'Q': 'S', 'R': 'V', 'S': 'P', 'T': 'Z', 'U': 'R', 'V': 'H', 'W': 'W', 'X': 'G', 'Y': 'A', 'Z': 'F', 'word_percent': 0.9981325863678805, 'fitness': 6877.488775911699}",0.9981325863678805,1
39700,116,6896.488416055854,"{'A': 'Y', 'B': 'X', 'C': 'I', 'D': 'N', 'E': 'T', 'F': 'O', 'G': 'Z', 'H': 'J', 'I': 'C', 'J': 'E', 'K': 'B', 'L': 'L', 'M': 'D', 'N': 'U', 'O': 'Q', 'P': 'M', 'Q': 'S', 'R': 'V', 'S': 'P', 'T': 'K', 'U': 'R', 'V': 'H', 'W': 'W', 'X': 'G', 'Y': 'A', 'Z': 'F', 'word_percent': 0.9897292250233427, 'fitness': 6896.488416055854}",0.9897292250233427,2
136600,300,4840.352866564122,"{'A': 'Y', 'B': 'X', 'C': 'I', 'D': 'N', 'E': 'T', 'F': 'O', 'G': 'V', 'H': 'L', 'I': 'C', 'J': 'E', 'K': 'B', 'L': 'Q', 'M': 'D', 'N': 'U', 'O': 'K', 'P': 'M', 'Q': 'S', 'R': 'G', 'S': 'P', 'T': 'J', 'U': 'R', 'V': 'H', 'W': 'W', 'X': 'Z', 'Y': 'A', 'Z': 'F', 'word_percent': 0.7310924369747899, 'fitness': 4840.352866564122}",0.7310924369747899,2
37300,108,6896.488416055854,"{'A': 'Y', 'B': 'X', 'C': 'I', 'D': 'N', 'E': 'T', 'F': 'O', 'G': 'Q', 'H': 'J', 'I': 'C', 'J': 'E', 'K': 'B', 'L': 'L', 'M': 'D', 'N': 'U', 'O': 'K', 'P': 'M', 'Q': 'S', 'R': 'V', 'S': 'P', 'T': 'Z', 'U': 'R', 'V': 'H', 'W': 'W', 'X': 'G', 'Y': 'A', 'Z': 'F', 'word_percent': 0.9981325863678805, 'fitness': 6896.488416055854}",0.9981325863678805,2
53300,147,6896.488416055854,"{'A': 'Y', 'B': 'X', 'C': 'I', 'D': 'N', 'E': 'T', 'F': 'O', 'G': 'Z', 'H': 'J', 'I': 'C', 'J': 'E', 'K': 'B', 'L': 'L', 'M': 'D', 'N': 'U', 'O': 'K', 'P': 'M', 'Q': 'S', 'R': 'V', 'S': 'P', 'T': 'Q', 'U': 'R', 'V': 'H', 'W': 'W', 'X': 'G', 'Y': 'A', 'Z': 'F', 'word_percent': 1.0, 'fitness': 6896.488416055854}",1.0,2
132000,300,5401.468482226638,"{'A': 'Y', 'B': 'Z', 'C': 'I', 'D': 'N', 'E': 'T', 'F': 'O', 'G': 'Q', 'H': 'J', 'I': 'C', 'J': 'E', 'K': 'B', 'L': 'L', 'M': 'D', 'N': 'U', 'O': 'X', 'P': 'M', 'Q': 'S', 'R': 'K', 'S': 'W', 'T': 'P', 'U': 'R', 'V': 'H', 'W': 'V', 'X': 'G', 'Y': 'A', 'Z': 'F', 'word_percent': 0.7833800186741363, 'fitness': 5401.468482226638}",0.7833800186741363,1
48100,144,6896.488416055854,"{'A': 'Y', 'B': 'X', 'C': 'I', 'D': 'N', 'E': 'T', 'F': 'O', 'G': 'Z', 'H': 'Q', 'I': 'C', 'J': 'E', 'K': 'B', 'L': 'L', 'M': 'D', 'N': 'U', 'O': 'K', 'P': 'M', 'Q': 'S', 'R': 'V', 'S': 'P', 'T': 'J', 'U': 'R', 'V': 'H', 'W': 'W', 'X': 'G', 'Y': 'A', 'Z': 'F', 'word_percent': 0.9953314659197012, 'fitness': 6896.488416055854}",0.9953314659197012,2
127400,300,1898.3961685267652,"{'A': 'Z', 'B': 'W', 'C': 'H', 'D': 'I', 'E': 'F', 'F': 'U', 'G': 'J', 'H': 'P', 'I': 'S', 'J': 'R', 'K': 'N', 'L': 'V', 'M': 'M', 'N': 'T', 'O': 'K', 'P': 'D', 'Q': 'Q', 'R': 'B', 'S': 'L', 'T': 'C', 'U': 'X', 'V': 'O', 'W': 'Y', 'X': 'G', 'Y': 'A', 'Z': 'E', 'word_percent': 0.10830999066293184, 'fitness': 1898.3961685267652}",0.10830999066293184,0
127400,300,2377.908941629769,"{'A': 'G', 'B': 'L', 'C': 'A', 'D': 'N', 'E': 'D', 'F': 'O', 'G': 'X', 'H': 'S', 'I': 'Y', 'J': 'E', 'K': 'B', 'L': 'P', 'M': 'U', 'N': 'H', 'O': 'J', 'P': 'M', 'Q': 'T', 'R': 'C', 'S': 'Z', 'T': 'K', 'U': 'F', 'V': 'V', 'W': 'W', 'X': 'Q', 'Y': 'I', 'Z': 'R', 'word_percent': 0.2586367880485528, 'fitness': 2377.908941629769}",0.2586367880485528,0
101100,243,6896.488416055854,"{'A': 'Y', 'B': 'X', 'C': 'I', 'D': 'N', 'E': 'T', 'F': 'O', 'G': 'W', 'H': 'J', 'I': 'C', 'J': 'E', 'K': 'B', 'L': 'L', 'M': 'D', 'N': 'U', 'O': 'K', 'P': 'M', 'Q': 'S', 'R': 'V', 'S': 'P', 'T': 'Q', 'U': 'R', 'V': 'H', 'W': 'Z', 'X': 'G', 'Y': 'A', 'Z': 'F', 'word_percent': 0.9374416433239963, 'fitness': 6896.488416055854}",0.9374416433239963,3
62400,161,6877.488775911699,"{'A': 'Y', 'B': 'X', 'C': 'I', 'D': 'N', 'E': 'T', 'F': 'O', 'G': 'Q', 'H': 'Z', 'I': 'C', 'J': 'E', 'K': 'B', 'L': 'L', 'M': 'D', 'N': 'U', 'O': 'K', 'P': 'M', 'Q': 'S', 'R': 'V', 'S': 'P', 'T': 'J', 'U': 'R', 'V': 'H', 'W': 'W', 'X': 'G', 'Y': 'A', 'Z': 'F', 'word_percent': 0.9953314659197012, 'fitness': 6877.488775911699}",0.9953314659197012,4
37700,95,6896.488416055854,"{'A': 'Y', 'B': 'X', 'C': 'I', 'D': 'N', 'E': 'T', 'F': 'O', 'G': 'Z', 'H': 'J', 'I': 'C', 'J': 'E', 'K': 'B', 'L': 'L', 'M': 'D', 'N': 'U', 'O': 'K', 'P': 'M', 'Q': 'S', 'R': 'V', 'S': 'P', 'T': 'Q', 'U': 'R', 'V': 'H', 'W': 'W', 'X': 'G', 'Y': 'A', 'Z': 'F', 'word_percent': 1.0, 'fitness': 6896.488416055854}",1.0,2
36900,123,6896.488416055854,"{'A': 'Y', 'B': 'X', 'C': 'I', 'D': 'N', 'E': 'T', 'F': 'O', 'G': 'Z', 'H': 'J', 'I': 'C', 'J': 'E', 'K': 'B', 'L': 'L', 'M': 'D', 'N': 'U', 'O': 'K', 'P': 'M', 'Q': 'S', 'R': 'V', 'S': 'P', 'T': 'Q', 'U': 'R', 'V': 'H', 'W': 'W', 'X': 'G', 'Y': 'A', 'Z': 'F', 'word_percent': 1.0, 'fitness': 6896.488416055854}",1.0,0
110200,258,6896.488416055854,"{'A': 'Y', 'B': 'X', 'C': 'I', 'D': 'N', 'E': 'T', 'F': 'O', 'G': 'Q', 'H': 'J', 'I': 'C', 'J': 'E', 'K': 'B', 'L': 'L', 'M': 'D', 'N': 'U', 'O': 'K', 'P': 'M', 'Q': 'S', 'R': 'V', 'S': 'P', 'T': 'Z', 'U': 'R', 'V': 'H', 'W': 'W', 'X': 'G', 'Y': 'A', 'Z': 'F', 'word_percent': 0.9981325863678805, 'fitness': 6896.488416055854}",0.9981325863678805,4
110700,275,6896.488416055854,"{'A': 'Y', 'B': 'X', 'C': 'I', 'D': 'N', 'E': 'T', 'F': 'O', 'G': 'Q', 'H': 'J', 'I': 'C', 'J': 'E', 'K': 'B', 'L': 'L', 'M': 'D', 'N': 'U', 'O': 'K', 'P': 'M', 'Q': 'S', 'R': 'V', 'S': 'P', 'T': 'Z', 'U': 'R', 'V': 'H', 'W': 'W', 'X': 'G', 'Y': 'A', 'Z': 'F', 'word_percent': 0.9981325863678805, 'fitness': 6896.488416055854}",0.9981325863678805,3
122900,286,6896.488416055854,"{'A': 'Y', 'B': 'X', 'C': 'I', 'D': 'N', 'E': 'T', 'F': 'O', 'G': 'Z', 'H': 'J', 'I': 'C', 'J': 'E', 'K': 'B', 'L': 'L', 'M': 'D', 'N': 'U', 'O': 'K', 'P': 'M', 'Q': 'S', 'R': 'V', 'S': 'P', 'T': 'Q', 'U': 'R', 'V': 'H', 'W': 'W', 'X': 'G', 'Y': 'A', 'Z': 'F', 'word_percent': 1.0, 'fitness': 6896.488416055854}",1.0,4
82600,213,6896.488416055854,"{'A': 'Y', 'B': 'X', 'C': 'I', 'D': 'N', 'E': 'T', 'F': 'O', 'G': 'Z', 'H': 'J', 'I': 'C', 'J': 'E', 'K': 'B', 'L': 'L', 'M': 'D', 'N': 'U', 'O': 'K', 'P': 'M', 'Q': 'S', 'R': 'V', 'S': 'P', 'T': 'Q', 'U': 'R', 'V': 'H', 'W': 'W', 'X': 'G', 'Y': 'A', 'Z': 'F', 'word_percent': 1.0, 'fitness': 6896.488416055854}",1.0,0
43000,128,6896.488416055854,"{'A': 'Y', 'B': 'X', 'C': 'I', 'D': 'N', 'E': 'T', 'F': 'O', 'G': 'Z', 'H': 'J', 'I': 'C', 'J': 'E', 'K': 'B', 'L': 'L', 'M': 'D', 'N': 'U', 'O': 'K', 'P': 'M', 'Q': 'S', 'R': 'V', 'S': 'P', 'T': 'Q', 'U': 'R', 'V': 'H', 'W': 'W', 'X': 'G', 'Y': 'A', 'Z': 'F', 'word_percent': 1.0, 'fitness': 6896.488416055854}",1.0,1
51500,140,6896.488416055854,"{'A': 'Y', 'B': 'X', 'C': 'I', 'D': 'N', 'E': 'T', 'F': 'O', 'G': 'Z', 'H': 'Q', 'I': 'C', 'J': 'E', 'K': 'B', 'L': 'L', 'M': 'D', 'N': 'U', 'O': 'K', 'P': 'M', 'Q': 'S', 'R': 'V', 'S': 'P', 'T': 'J', 'U': 'R', 'V': 'H', 'W': 'W', 'X': 'G', 'Y': 'A', 'Z': 'F', 'word_percent': 0.9953314659197012, 'fitness': 6896.488416055854}",0.9953314659197012,3
127400,300,2122.649059314084,"{'A': 'U', 'B': 'D', 'C': 'A', 'D': 'S', 'E': 'N', 'F': 'O', 'G': 'V', 'H': 'Q', 'I': 'F', 'J': 'W', 'K': 'Z', 'L': 'G', 'M': 'R', 'N': 'X', 'O': 'Y', 'P': 'H', 'Q': 'J', 'R': 'L', 'S': 'M', 'T': 'K', 'U': 'P', 'V': 'E', 'W': 'B', 'X': 'T', 'Y': 'I', 'Z': 'C', 'word_percent': 0.15592903828197946, 'fitness': 2122.649059314084}",0.15592903828197946,0
132000,300,3258.2699092004696,"{'A': 'Y', 'B': 'X', 'C': 'A', 'D': 'N', 'E': 'T', 'F': 'O', 'G': 'Q', 'H': 'P', 'I': 'M', 'J': 'E', 'K': 'B', 'L': 'L', 'M': 'D', 'N': 'U', 'O': 'Z', 'P': 'V', 'Q': 'S', 'R': 'R', 'S': 'F', 'T': 'J', 'U': 'C', 'V': 'H', 'W': 'W', 'X': 'G', 'Y': 'I', 'Z': 'K', 'word_percent': 0.4098972922502334, 'fitness': 3258.2699092004696}",0.4098972922502334,1
46400,123,6877.488775911699,"{'A': 'Y', 'B': 'X', 'C': 'I', 'D': 'N', 'E': 'T', 'F': 'O', 'G': 'Q', 'H': 'K', 'I': 'C', 'J': 'E', 'K': 'B', 'L': 'L', 'M': 'D', 'N': 'U', 'O': 'J', 'P': 'M', 'Q': 'S', 'R': 'V', 'S': 'P', 'T': 'Z', 'U': 'R', 'V': 'H', 'W': 'W', 'X': 'G', 'Y': 'A', 'Z': 'F', 'word_percent': 0.9869281045751634, 'fitness': 6877.488775911699}",0.9869281045751634,3
