Calls to fitness,Generation,Best Fitness,Best Individual,Word Percentage,local minimas
89900,200,8643.765473033936,"{'A': 'K', 'B': 'Y', 'C': 'H', 'D': 'N', 'E': 'G', 'F': 'O', 'G': 'C', 'H': 'S', 'I': 'P', 'J': 'T', 'K': 'I', 'L': 'B', 'M': 'D', 'N': 'X', 'O': 'Z', 'P': 'Q', 'Q': 'W', 'R': 'J', 'S': 'M', 'T': 'V', 'U': 'R', 'V': 'E', 'W': 'L', 'X': 'U', 'Y': 'A', 'Z': 'F', 'word_percent': 0.25583566760037346, 'fitness': 8643.765473033936}",0.25583566760037346,0
31500,105,13296.488416055849,"{'A': 'Y', 'B': 'X', 'C': 'I', 'D': 'N', 'E': 'T', 'F': 'O', 'G': 'Z', 'H': 'J', 'I': 'C', 'J': 'E', 'K': 'B', 'L': 'L', 'M': 'D', 'N': 'U', 'O': 'K', 'P': 'M', 'Q': 'S', 'R': 'V', 'S': 'P', 'T': 'Q', 'U': 'R', 'V': 'H', 'W': 'W', 'X': 'G', 'Y': 'A', 'Z': 'F', 'word_percent': 1.0, 'fitness': 13296.488416055849}",1.0,0
26400,88,13296.488416055849,"{'A': 'Y', 'B': 'X', 'C': 'I', 'D': 'N', 'E': 'T', 'F': 'O', 'G': 'Z', 'H': 'J', 'I': 'C', 'J': 'E', 'K': 'B', 'L': 'L', 'M': 'D', 'N': 'U', 'O': 'K', 'P': 'M', 'Q': 'S', 'R': 'V', 'S': 'P', 'T': 'Q', 'U': 'R', 'V': 'H', 'W': 'W', 'X': 'G', 'Y': 'A', 'Z': 'F', 'word_percent': 1.0, 'fitness': 13296.488416055849}",1.0,0
23100,77,13296.488416055849,"{'A': 'Y', 'B': 'X', 'C': 'I', 'D': 'N', 'E': 'T', 'F': 'O', 'G': 'Z', 'H': 'J', 'I': 'C', 'J': 'E', 'K': 'B', 'L': 'L', 'M': 'D', 'N': 'U', 'O': 'K', 'P': 'M', 'Q': 'S', 'R': 'V', 'S': 'P', 'T': 'Q', 'U': 'R', 'V': 'H', 'W': 'W', 'X': 'G', 'Y': 'A', 'Z': 'F', 'word_percent': 1.0, 'fitness': 13296.488416055849}",1.0,0
19500,65,13296.488416055849,"{'A': 'Y', 'B': 'X', 'C': 'I', 'D': 'N', 'E': 'T', 'F': 'O', 'G': 'Z', 'H': 'J', 'I': 'C', 'J': 'E', 'K': 'B', 'L': 'L', 'M': 'D', 'N': 'U', 'O': 'K', 'P': 'M', 'Q': 'S', 'R': 'V', 'S': 'P', 'T': 'Q', 'U': 'R', 'V': 'H', 'W': 'W', 'X': 'G', 'Y': 'A', 'Z': 'F', 'word_percent': 1.0, 'fitness': 13296.488416055849}",1.0,0
28900,103,13296.488416055849,"{'A': 'Y', 'B': 'X', 'C': 'I', 'D': 'N', 'E': 'T', 'F': 'O', 'G': 'Z', 'H': 'J', 'I': 'C', 'J': 'E', 'K': 'B', 'L': 'L', 'M': 'D', 'N': 'U', 'O': 'K', 'P': 'M', 'Q': 'S', 'R': 'V', 'S': 'P', 'T': 'Q', 'U': 'R', 'V': 'H', 'W': 'W', 'X': 'G', 'Y': 'A', 'Z': 'F', 'word_percent': 1.0, 'fitness': 13296.488416055849}",1.0,1
33300,111,13296.488416055849,"{'A': 'Y', 'B': 'X', 'C': 'I', 'D': 'N', 'E': 'T', 'F': 'O', 'G': 'Z', 'H': 'J', 'I': 'C', 'J': 'E', 'K': 'B', 'L': 'L', 'M': 'D', 'N': 'U', 'O': 'K', 'P': 'M', 'Q': 'S', 'R': 'V', 'S': 'P', 'T': 'Q', 'U': 'R', 'V': 'H', 'W': 'W', 'X': 'G', 'Y': 'A', 'Z': 'F', 'word_percent': 1.0, 'fitness': 13296.488416055849}",1.0,0
72700,186,13296.488416055849,"{'A': 'Y', 'B': 'X', 'C': 'I', 'D': 'N', 'E': 'T', 'F': 'O', 'G': 'Z', 'H': 'J', 'I': 'C', 'J': 'E', 'K': 'B', 'L': 'L', 'M': 'D', 'N': 'U', 'O': 'K', 'P': 'M', 'Q': 'S', 'R': 'V', 'S': 'P', 'T': 'Q', 'U': 'R', 'V': 'H', 'W': 'W', 'X': 'G', 'Y': 'A', 'Z': 'F', 'word_percent': 1.0, 'fitness': 13296.488416055849}",1.0,0
77400,200,8776.712239446591,"{'A': 'E', 'B': 'X', 'C': 'I', 'D': 'S', 'E': 'F', 'F': 'O', 'G': 'V', 'H': 'J', 'I': 'W', 'J': 'Y', 'K': 'M', 'L': 'U', 'M': 'K', 'N': 'G', 'O': 'P', 'P': 'B', 'Q': 'T', 'R': 'D', 'S': 'C', 'T': 'Q', 'U': 'R', 'V': 'L', 'W': 'H', 'X': 'Z', 'Y': 'A', 'Z': 'N', 'word_percent': 0.2969187675070028, 'fitness': 8776.712239446591}",0.2969187675070028,1
34500,115,13296.488416055849,"{'A': 'Y', 'B': 'X', 'C': 'I', 'D': 'N', 'E': 'T', 'F': 'O', 'G': 'Z', 'H': 'J', 'I': 'C', 'J': 'E', 'K': 'B', 'L': 'L', 'M': 'D', 'N': 'U', 'O': 'K', 'P': 'M', 'Q': 'S', 'R': 'V', 'S': 'P', 'T': 'Q', 'U': 'R', 'V': 'H', 'W': 'W', 'X': 'G', 'Y': 'A', 'Z': 'F', 'word_percent': 1.0, 'fitness': 13296.488416055849}",1.0,0
29100,96,13296.488416055849,"{'A': 'Y', 'B': 'X', 'C': 'I', 'D': 'N', 'E': 'T', 'F': 'O', 'G': 'Z', 'H': 'J', 'I': 'C', 'J': 'E', 'K': 'B', 'L': 'L', 'M': 'D', 'N': 'U', 'O': 'Q', 'P': 'M', 'Q': 'S', 'R': 'V', 'S': 'P', 'T': 'K', 'U': 'R', 'V': 'H', 'W': 'W', 'X': 'G', 'Y': 'A', 'Z': 'F', 'word_percent': 0.9897292250233427, 'fitness': 13296.488416055849}",0.9897292250233427,1
71300,200,12419.461917013265,"{'A': 'Y', 'B': 'K', 'C': 'I', 'D': 'N', 'E': 'T', 'F': 'O', 'G': 'X', 'H': 'Z', 'I': 'C', 'J': 'E', 'K': 'B', 'L': 'L', 'M': 'D', 'N': 'U', 'O': 'V', 'P': 'M', 'Q': 'S', 'R': 'W', 'S': 'P', 'T': 'Q', 'U': 'R', 'V': 'H', 'W': 'J', 'X': 'G', 'Y': 'A', 'Z': 'F', 'word_percent': 0.8543417366946778, 'fitness': 12419.461917013265}",0.8543417366946778,0
29400,97,13296.488416055849,"{'A': 'Y', 'B': 'K', 'C': 'I', 'D': 'N', 'E': 'T', 'F': 'O', 'G': 'Z', 'H': 'J', 'I': 'C', 'J': 'E', 'K': 'B', 'L': 'L', 'M': 'D', 'N': 'U', 'O': 'X', 'P': 'M', 'Q': 'S', 'R': 'V', 'S': 'P', 'T': 'Q', 'U': 'R', 'V': 'H', 'W': 'W', 'X': 'G', 'Y': 'A', 'Z': 'F', 'word_percent': 0.9803921568627451, 'fitness': 13296.488416055849}",0.9803921568627451,1
74000,200,13094.490380944186,"{'A': 'Z', 'B': 'J', 'C': 'I', 'D': 'N', 'E': 'T', 'F': 'O', 'G': 'X', 'H': 'K', 'I': 'C', 'J': 'E', 'K': 'B', 'L': 'L', 'M': 'D', 'N': 'U', 'O': 'Q', 'P': 'M', 'Q': 'S', 'R': 'V', 'S': 'P', 'T': 'Y', 'U': 'R', 'V': 'H', 'W': 'W', 'X': 'G', 'Y': 'A', 'Z': 'F', 'word_percent': 0.892623716153128, 'fitness': 13094.490380944186}",0.892623716153128,1
52700,171,13296.488416055849,"{'A': 'Y', 'B': 'X', 'C': 'I', 'D': 'N', 'E': 'T', 'F': 'O', 'G': 'Z', 'H': 'J', 'I': 'C', 'J': 'E', 'K': 'B', 'L': 'L', 'M': 'D', 'N': 'U', 'O': 'K', 'P': 'M', 'Q': 'S', 'R': 'V', 'S': 'Q', 'T': 'P', 'U': 'R', 'V': 'H', 'W': 'W', 'X': 'G', 'Y': 'A', 'Z': 'F', 'word_percent': 0.9178338001867413, 'fitness': 13296.488416055849}",0.9178338001867413,2
40200,134,13296.488416055849,"{'A': 'Y', 'B': 'X', 'C': 'I', 'D': 'N', 'E': 'T', 'F': 'O', 'G': 'Z', 'H': 'J', 'I': 'C', 'J': 'E', 'K': 'B', 'L': 'L', 'M': 'D', 'N': 'U', 'O': 'K', 'P': 'M', 'Q': 'S', 'R': 'V', 'S': 'P', 'T': 'Q', 'U': 'R', 'V': 'H', 'W': 'W', 'X': 'G', 'Y': 'A', 'Z': 'F', 'word_percent': 1.0, 'fitness': 13296.488416055849}",1.0,0
27000,90,13296.488416055849,"{'A': 'Y', 'B': 'X', 'C': 'I', 'D': 'N', 'E': 'T', 'F': 'O', 'G': 'Z', 'H': 'J', 'I': 'C', 'J': 'E', 'K': 'B', 'L': 'L', 'M': 'D', 'N': 'U', 'O': 'K', 'P': 'M', 'Q': 'S', 'R': 'V', 'S': 'P', 'T': 'Q', 'U': 'R', 'V': 'H', 'W': 'W', 'X': 'G', 'Y': 'A', 'Z': 'F', 'word_percent': 1.0, 'fitness': 13296.488416055849}",1.0,0
79200,200,10731.334226930787,"{'A': 'G', 'B': 'Z', 'C': 'I', 'D': 'N', 'E': 'T', 'F': 'O', 'G': 'Y', 'H': 'Q', 'I': 'C', 'J': 'E', 'K': 'H', 'L': 'L', 'M': 'D', 'N': 'U', 'O': 'J', 'P': 'M', 'Q': 'S', 'R': 'V', 'S': 'P', 'T': 'K', 'U': 'R', 'V': 'X', 'W': 'B', 'X': 'W', 'Y': 'A', 'Z': 'F', 'word_percent': 0.5536881419234361, 'fitness': 10731.334226930787}",0.5536881419234361,3
35600,131,13296.488416055849,"{'A': 'Y', 'B': 'X', 'C': 'I', 'D': 'N', 'E': 'T', 'F': 'O', 'G': 'Z', 'H': 'J', 'I': 'C', 'J': 'E', 'K': 'B', 'L': 'L', 'M': 'D', 'N': 'U', 'O': 'K', 'P': 'M', 'Q': 'S', 'R': 'V', 'S': 'P', 'T': 'Q', 'U': 'R', 'V': 'H', 'W': 'W', 'X': 'G', 'Y': 'A', 'Z': 'F', 'word_percent': 1.0, 'fitness': 13296.488416055849}",1.0,1
36600,121,13296.488416055849,"{'A': 'Y', 'B': 'X', 'C': 'I', 'D': 'N', 'E': 'T', 'F': 'O', 'G': 'K', 'H': 'J', 'I': 'C', 'J': 'E', 'K': 'B', 'L': 'L', 'M': 'D', 'N': 'U', 'O': 'Z', 'P': 'M', 'Q': 'S', 'R': 'V', 'S': 'P', 'T': 'Q', 'U': 'R', 'V': 'H', 'W': 'W', 'X': 'G', 'Y': 'A', 'Z': 'F', 'word_percent': 0.9915966386554622, 'fitness': 13296.488416055849}",0.9915966386554622,1
85900,200,8470.618377253633,"{'A': 'N', 'B': 'V', 'C': 'I', 'D': 'S', 'E': 'R', 'F': 'O', 'G': 'K', 'H': 'U', 'I': 'G', 'J': 'C', 'K': 'B', 'L': 'M', 'M': 'Y', 'N': 'Q', 'O': 'L', 'P': 'P', 'Q': 'D', 'R': 'Z', 'S': 'H', 'T': 'W', 'U': 'J', 'V': 'T', 'W': 'E', 'X': 'X', 'Y': 'A', 'Z': 'F', 'word_percent': 0.12885154061624648, 'fitness': 8470.618377253633}",0.12885154061624648,0
68700,200,10975.343048850833,"{'A': 'Y', 'B': 'X', 'C': 'I', 'D': 'N', 'E': 'T', 'F': 'O', 'G': 'P', 'H': 'M', 'I': 'C', 'J': 'E', 'K': 'B', 'L': 'L', 'M': 'J', 'N': 'U', 'O': 'K', 'P': 'Q', 'Q': 'S', 'R': 'V', 'S': 'D', 'T': 'Z', 'U': 'R', 'V': 'H', 'W': 'W', 'X': 'G', 'Y': 'A', 'Z': 'F', 'word_percent': 0.6890756302521008, 'fitness': 10975.343048850833}",0.6890756302521008,0
37900,106,13296.488416055849,"{'A': 'Y', 'B': 'X', 'C': 'I', 'D': 'N', 'E': 'T', 'F': 'O', 'G': 'Z', 'H': 'J', 'I': 'C', 'J': 'E', 'K': 'B', 'L': 'L', 'M': 'D', 'N': 'U', 'O': 'K', 'P': 'M', 'Q': 'S', 'R': 'V', 'S': 'P', 'T': 'Q', 'U': 'R', 'V': 'H', 'W': 'W', 'X': 'G', 'Y': 'A', 'Z': 'F', 'word_percent': 1.0, 'fitness': 13296.488416055849}",1.0,2
73500,200,11001.415888813683,"{'A': 'Y', 'B': 'V', 'C': 'I', 'D': 'N', 'E': 'T', 'F': 'O', 'G': 'Z', 'H': 'L', 'I': 'C', 'J': 'E', 'K': 'B', 'L': 'P', 'M': 'D', 'N': 'U', 'O': 'J', 'P': 'M', 'Q': 'S', 'R': 'K', 'S': 'W', 'T': 'X', 'U': 'R', 'V': 'H', 'W': 'Q', 'X': 'G', 'Y': 'A', 'Z': 'F', 'word_percent': 0.680672268907563, 'fitness': 11001.415888813683}",0.680672268907563,0
24300,81,13296.488416055849,"{'A': 'Y', 'B': 'X', 'C': 'I', 'D': 'N', 'E': 'T', 'F': 'O', 'G': 'Z', 'H': 'J', 'I': 'C', 'J': 'E', 'K': 'B', 'L': 'L', 'M': 'D', 'N': 'U', 'O': 'K', 'P': 'M', 'Q': 'S', 'R': 'V', 'S': 'P', 'T': 'Q', 'U': 'R', 'V': 'H', 'W': 'W', 'X': 'G', 'Y': 'A', 'Z': 'F', 'word_percent': 1.0, 'fitness': 13296.488416055849}",1.0,0
78500,200,8771.688230853257,"{'A': 'E', 'B': 'X', 'C': 'I', 'D': 'S', 'E': 'F', 'F': 'O', 'G': 'P', 'H': 'G', 'I': 'C', 'J': 'Y', 'K': 'M', 'L': 'V', 'M': 'K', 'N': 'W', 'O': 'Q', 'P': 'H', 'Q': 'T', 'R': 'D', 'S': 'Z', 'T': 'J', 'U': 'N', 'V': 'L', 'W': 'B', 'X': 'U', 'Y': 'A', 'Z': 'R', 'word_percent': 0.30438842203548083, 'fitness': 8771.688230853257}",0.30438842203548083,1
83200,200,10229.287361269015,"{'A': 'U', 'B': 'D', 'C': 'I', 'D': 'N', 'E': 'T', 'F': 'O', 'G': 'X', 'H': 'P', 'I': 'G', 'J': 'E', 'K': 'B', 'L': 'L', 'M': 'K', 'N': 'Y', 'O': 'M', 'P': 'Z', 'Q': 'S', 'R': 'V', 'S': 'J', 'T': 'Q', 'U': 'R', 'V': 'H', 'W': 'W', 'X': 'C', 'Y': 'A', 'Z': 'F', 'word_percent': 0.4892623716153128, 'fitness': 10229.287361269015}",0.4892623716153128,3
53200,196,13296.488416055849,"{'A': 'Y', 'B': 'X', 'C': 'I', 'D': 'N', 'E': 'T', 'F': 'O', 'G': 'Z', 'H': 'J', 'I': 'C', 'J': 'E', 'K': 'B', 'L': 'L', 'M': 'D', 'N': 'U', 'O': 'K', 'P': 'M', 'Q': 'S', 'R': 'V', 'S': 'P', 'T': 'Q', 'U': 'R', 'V': 'H', 'W': 'W', 'X': 'G', 'Y': 'A', 'Z': 'F', 'word_percent': 1.0, 'fitness': 13296.488416055849}",1.0,2
70000,200,13222.491727418643,"{'A': 'Y', 'B': 'Q', 'C': 'I', 'D': 'N', 'E': 'T', 'F': 'O', 'G': 'Z', 'H': 'J', 'I': 'C', 'J': 'E', 'K': 'B', 'L': 'L', 'M': 'D', 'N': 'U', 'O': 'V', 'P': 'M', 'Q': 'S', 'R': 'X', 'S': 'P', 'T': 'K', 'U': 'R', 'V': 'H', 'W': 'W', 'X': 'G', 'Y': 'A', 'Z': 'F', 'word_percent': 0.9159663865546218, 'fitness': 13222.491727418643}",0.9159663865546218,0
61400,183,13296.488416055849,"{'A': 'Y', 'B': 'X', 'C': 'I', 'D': 'N', 'E': 'T', 'F': 'O', 'G': 'Z', 'H': 'J', 'I': 'C', 'J': 'E', 'K': 'B', 'L': 'L', 'M': 'D', 'N': 'U', 'O': 'K', 'P': 'M', 'Q': 'S', 'R': 'V', 'S': 'P', 'T': 'Q', 'U': 'R', 'V': 'H', 'W': 'W', 'X': 'G', 'Y': 'A', 'Z': 'F', 'word_percent': 1.0, 'fitness': 13296.488416055849}",1.0,3
40200,133,13296.488416055849,"{'A': 'Y', 'B': 'X', 'C': 'I', 'D': 'N', 'E': 'T', 'F': 'O', 'G': 'Q', 'H': 'J', 'I': 'C', 'J': 'E', 'K': 'B', 'L': 'L', 'M': 'D', 'N': 'U', 'O': 'K', 'P': 'M', 'Q': 'S', 'R': 'V', 'S': 'P', 'T': 'Z', 'U': 'R', 'V': 'H', 'W': 'W', 'X': 'G', 'Y': 'A', 'Z': 'F', 'word_percent': 0.9981325863678805, 'fitness': 13296.488416055849}",0.9981325863678805,1
34300,116,13247.48841605585,"{'A': 'Y', 'B': 'X', 'C': 'I', 'D': 'N', 'E': 'T', 'F': 'O', 'G': 'K', 'H': 'Z', 'I': 'C', 'J': 'E', 'K': 'B', 'L': 'L', 'M': 'D', 'N': 'U', 'O': 'Q', 'P': 'M', 'Q': 'S', 'R': 'V', 'S': 'P', 'T': 'J', 'U': 'R', 'V': 'H', 'W': 'W', 'X': 'G', 'Y': 'A', 'Z': 'F', 'word_percent': 0.9869281045751634, 'fitness': 13247.48841605585}",0.9869281045751634,2
26400,88,13296.488416055849,"{'A': 'Y', 'B': 'X', 'C': 'I', 'D': 'N', 'E': 'T', 'F': 'O', 'G': 'Z', 'H': 'J', 'I': 'C', 'J': 'E', 'K': 'B', 'L': 'L', 'M': 'D', 'N': 'U', 'O': 'K', 'P': 'M', 'Q': 'S', 'R': 'V', 'S': 'P', 'T': 'Q', 'U': 'R', 'V': 'H', 'W': 'W', 'X': 'G', 'Y': 'A', 'Z': 'F', 'word_percent': 1.0, 'fitness': 13296.488416055849}",1.0,0
71800,198,13296.488416055849,"{'A': 'Y', 'B': 'X', 'C': 'I', 'D': 'N', 'E': 'T', 'F': 'O', 'G': 'Z', 'H': 'J', 'I': 'C', 'J': 'E', 'K': 'B', 'L': 'L', 'M': 'D', 'N': 'U', 'O': 'K', 'P': 'M', 'Q': 'S', 'R': 'V', 'S': 'P', 'T': 'Q', 'U': 'R', 'V': 'H', 'W': 'W', 'X': 'G', 'Y': 'A', 'Z': 'F', 'word_percent': 1.0, 'fitness': 13296.488416055849}",1.0,0
36000,119,13296.488416055849,"{'A': 'Y', 'B': 'X', 'C': 'I', 'D': 'N', 'E': 'T', 'F': 'O', 'G': 'Z', 'H': 'J', 'I': 'C', 'J': 'E', 'K': 'B', 'L': 'L', 'M': 'D', 'N': 'U', 'O': 'Q', 'P': 'M', 'Q': 'S', 'R': 'V', 'S': 'P', 'T': 'K', 'U': 'R', 'V': 'H', 'W': 'W', 'X': 'G', 'Y': 'A', 'Z': 'F', 'word_percent': 0.9897292250233427, 'fitness': 13296.488416055849}",0.9897292250233427,1
43200,143,13277.488775911697,"{'A': 'Y', 'B': 'K', 'C': 'I', 'D': 'N', 'E': 'T', 'F': 'O', 'G': 'Q', 'H': 'J', 'I': 'C', 'J': 'E', 'K': 'B', 'L': 'L', 'M': 'D', 'N': 'U', 'O': 'X', 'P': 'M', 'Q': 'S', 'R': 'V', 'S': 'P', 'T': 'Z', 'U': 'R', 'V': 'H', 'W': 'W', 'X': 'G', 'Y': 'A', 'Z': 'F', 'word_percent': 0.9785247432306255, 'fitness': 13277.488775911697}",0.9785247432306255,1
47700,159,13296.488416055849,"{'A': 'Y', 'B': 'X', 'C': 'I', 'D': 'N', 'E': 'T', 'F': 'O', 'G': 'Z', 'H': 'J', 'I': 'C', 'J': 'E', 'K': 'B', 'L': 'L', 'M': 'D', 'N': 'U', 'O': 'K', 'P': 'M', 'Q': 'S', 'R': 'V', 'S': 'P', 'T': 'Q', 'U': 'R', 'V': 'H', 'W': 'W', 'X': 'G', 'Y': 'A', 'Z': 'F', 'word_percent': 1.0, 'fitness': 13296.488416055849}",1.0,0
48400,154,13296.488416055849,"{'A': 'Y', 'B': 'X', 'C': 'I', 'D': 'N', 'E': 'T', 'F': 'O', 'G': 'Z', 'H': 'J', 'I': 'C', 'J': 'E', 'K': 'B', 'L': 'L', 'M': 'D', 'N': 'U', 'O': 'K', 'P': 'M', 'Q': 'S', 'R': 'V', 'S': 'P', 'T': 'Q', 'U': 'R', 'V': 'H', 'W': 'W', 'X': 'G', 'Y': 'A', 'Z': 'F', 'word_percent': 1.0, 'fitness': 13296.488416055849}",1.0,2
